                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.42379,                0.49062,                0.35384,                 0.8627,                0.88863,                0.70987,                0.77855,                0.62242,                0.89527,                0.70228,                0.77115,                0.55724,                0.71808,                 1.7125,                0.53255,                0.97514,              0.0016792,              0.0016792,              0.0016792
                     84,                0.39376,                 0.4939,                0.34378,                0.84677,                0.88409,                0.71638,                 0.7787,                0.61761,                0.89054,                0.69252,                0.76165,                0.53739,                 0.7114,                 1.7718,                0.52737,                0.97708,              0.0016753,              0.0016753,              0.0016753
                     85,                0.44354,                0.53074,                0.34839,                0.84893,                0.85864,                0.72939,                0.77986,                0.61108,                0.87381,                0.69845,                0.76676,                0.53896,                0.73101,                  1.744,                0.55222,                0.98601,              0.0016713,              0.0016713,              0.0016713
                     86,                0.44235,                0.53104,                0.36063,                0.85711,                0.86172,                0.71983,                0.77783,                0.60014,                0.85959,                0.71044,                0.77051,                0.55384,                0.75629,                 1.6092,                0.56143,                0.97517,              0.0016674,              0.0016674,              0.0016674
                     87,                0.40906,                0.47522,                 0.3251,                 0.8407,                0.86041,                0.71095,                0.77064,                0.60339,                0.86615,                0.69481,                0.76543,                0.54715,                0.73106,                 1.4757,                0.55881,                 0.9643,              0.0016634,              0.0016634,              0.0016634
                     88,                0.43389,                0.51691,                0.35707,                0.85653,                0.85854,                0.71418,                0.76376,                0.61296,                0.86379,                0.69848,                0.75987,                0.54945,                  0.677,                 1.5544,                0.57113,                0.96217,              0.0016594,              0.0016594,              0.0016594
                     89,                0.40334,                0.49694,                0.33172,                0.83871,                0.89256,                0.70282,                0.76359,                0.60441,                0.89627,                0.68764,                0.75619,                0.55128,                0.71924,                 1.6429,                0.54872,                0.97141,              0.0016555,              0.0016555,              0.0016555
                     90,                0.40538,                 0.5104,                0.33826,                0.84227,                0.89986,                0.69685,                0.76471,                0.60999,                0.90491,                 0.6864,                0.75348,                0.54955,                 0.6994,                  1.709,                0.52465,                0.97136,              0.0016515,              0.0016515,              0.0016515
                     91,                 0.4215,                0.49604,                0.34298,                0.84556,                 0.8767,                 0.7365,                0.77735,                0.62033,                0.87912,                0.71386,                0.76818,                0.54907,                 0.7073,                 1.9178,                0.49695,                 0.9713,              0.0016476,              0.0016476,              0.0016476
                     92,                0.43654,                0.54329,                0.34737,                0.84814,                0.86922,                0.74675,                0.78601,                0.62476,                0.86853,                0.72371,                0.77805,                0.56304,                 0.7269,                 1.9067,                0.49068,                0.97981,              0.0016436,              0.0016436,              0.0016436
